id,source_id,split,label,mentions_disaster_type,reports_event_occurrence,describes_threat_or_danger,mentions_cause_or_trigger,mentions_location,mentions_time_or_recency,includes_source_or_report,first_person_witnessing,mentions_casualties_or_injuries,mentions_property_damage,mentions_infrastructure_disruption,mentions_scale_or_intensity,calls_for_help,mentions_rescue_or_emergency_services,mentions_evacuation_or_shelter,gives_safety_instruction,uses_metaphor_or_idiom,refers_to_entertainment_or_sports,expresses_joke_or_sarcasm,discusses_non_event_context
disaster_03034,3642,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03036,10014,test,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03032,8581,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03039,5507,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03040,37,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03042,6397,train,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_03038,5654,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03041,6983,train,not disaster,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03037,3295,train,not disaster,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
disaster_03044,1065,test,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03045,451,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03046,10478,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03043,9537,train,real disaster,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03048,8018,train,real disaster,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
disaster_03047,4625,train,not disaster,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
disaster_03050,9297,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03051,9832,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03049,7766,train,not disaster,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_03055,427,train,not disaster,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_03053,522,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_03052,2035,train,real disaster,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
disaster_03054,9380,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03057,767,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03058,8202,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03061,3406,test,not disaster,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03059,5193,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03062,10823,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03060,2286,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03063,8893,test,real disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03065,3026,train,real disaster,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03064,7108,test,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03056,5821,train,real disaster,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03067,6369,test,real disaster,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03068,843,train,not disaster,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
disaster_03069,655,train,real disaster,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_03071,2946,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03070,744,train,not disaster,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03066,4833,train,real disaster,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
disaster_03072,5315,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03073,4488,train,real disaster,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03075,3984,train,real disaster,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
disaster_03074,9439,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_03076,9823,train,real disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03079,4940,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_03077,5088,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03081,9434,train,not disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_03078,8606,test,real disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03082,5567,train,real disaster,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
disaster_03084,8170,test,real disaster,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
disaster_03085,6823,train,real disaster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
disaster_03083,3484,train,real disaster,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
disaster_03086,10090,train,not disaster,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03087,5797,train,real disaster,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
disaster_03088,8536,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
disaster_03080,4289,train,not disaster,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
disaster_03089,4368,train,real disaster,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03090,9510,train,real disaster,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03091,10077,train,real disaster,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03094,3161,train,real disaster,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03092,1485,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03093,7678,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_03098,1146,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03095,1531,train,not disaster,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03096,7971,train,real disaster,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_03099,2560,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
disaster_03097,2759,test,not disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03101,642,test,not disaster,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03100,5355,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_03103,1737,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03105,9016,test,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03104,208,train,real disaster,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_03102,1963,train,real disaster,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
disaster_03106,5428,train,real disaster,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
disaster_03111,1236,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03108,2941,train,not disaster,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
disaster_03110,5694,train,real disaster,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03107,1687,train,real disaster,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_03112,6283,train,real disaster,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_03115,550,train,real disaster,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_03113,7526,train,real disaster,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
disaster_03116,8974,train,real disaster,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03109,4306,train,real disaster,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
disaster_03114,5377,test,real disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
disaster_03117,1458,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03118,524,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_03120,2402,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03119,265,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
disaster_03122,7686,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03121,4793,train,real disaster,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
disaster_03123,7587,train,real disaster,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
disaster_03125,8800,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03127,1632,train,real disaster,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03124,6188,train,not disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03128,1203,train,not disaster,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03126,8463,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
disaster_03130,4292,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03129,4274,test,real disaster,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03133,1593,train,real disaster,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_03131,6701,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03132,758,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_03134,2000,train,real disaster,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
disaster_03135,4010,train,real disaster,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03136,4903,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03137,6925,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03139,10329,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03138,7528,train,real disaster,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
disaster_03142,6629,test,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03140,1405,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03143,10808,train,real disaster,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_03144,961,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03145,1901,train,not disaster,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_03141,9822,train,real disaster,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03146,7893,test,not disaster,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03147,4248,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03150,5817,test,not disaster,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03151,442,test,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_03149,6159,test,not disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03152,7695,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03154,3183,test,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03156,4577,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03153,6844,train,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
disaster_03155,7775,train,not disaster,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
disaster_03157,4440,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03159,9172,test,real disaster,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
disaster_03161,9457,test,real disaster,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_03158,6102,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03162,9923,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03163,7023,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03164,8709,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03148,9763,test,not disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_03160,3893,train,real disaster,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03166,4549,train,real disaster,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
disaster_03167,4181,train,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03168,6591,train,not disaster,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
disaster_03170,5185,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03169,3138,train,real disaster,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03171,6711,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03173,7150,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03165,5296,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03172,3621,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03174,9619,train,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03178,2517,train,real disaster,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_03176,3839,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03175,3752,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_03177,10017,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03180,3727,train,not disaster,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
disaster_03182,731,train,real disaster,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03184,6492,test,not disaster,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
disaster_03185,588,train,real disaster,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03181,9963,train,not disaster,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03186,7854,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03183,4899,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03187,6568,train,not disaster,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
disaster_03188,2625,train,real disaster,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03189,6800,train,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
disaster_03191,5934,test,not disaster,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03190,9540,train,real disaster,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_03192,3596,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03193,7348,train,not disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03194,9079,train,not disaster,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03197,10105,train,real disaster,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03196,3557,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03195,3838,train,real disaster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03198,8344,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03199,3718,train,not disaster,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
disaster_03201,5659,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03202,1831,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_03200,10647,train,real disaster,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
disaster_03203,4740,train,real disaster,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
disaster_03205,9319,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03204,10621,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03207,1700,train,real disaster,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_03209,6462,train,not disaster,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
disaster_03206,129,train,real disaster,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03208,9342,train,not disaster,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
disaster_03213,4349,train,real disaster,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03179,672,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03211,2880,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03210,6454,test,real disaster,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
disaster_03212,800,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
disaster_03214,6372,train,real disaster,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03215,6867,train,real disaster,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03217,6037,train,not disaster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03218,5109,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03221,4373,train,real disaster,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
disaster_03219,6930,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03223,41,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03222,2399,test,real disaster,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
disaster_03220,10764,train,real disaster,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03216,7320,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03224,625,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_03225,8360,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
disaster_03230,9180,train,real disaster,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_03229,5117,train,real disaster,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
disaster_03231,7881,train,real disaster,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
disaster_03228,6261,train,not disaster,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03227,1937,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03226,4184,test,real disaster,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
disaster_03232,9865,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_03233,671,train,not disaster,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03234,7634,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03235,9372,test,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03237,10194,train,real disaster,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03238,3689,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03236,2896,train,not disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
disaster_03239,4852,train,real disaster,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
disaster_03240,5730,train,real disaster,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03241,6115,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03244,5669,train,real disaster,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
disaster_03243,4178,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03245,5222,test,real disaster,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_03242,4334,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_03247,10243,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03246,6167,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03249,7530,train,real disaster,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
disaster_03248,3683,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03250,313,train,real disaster,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_03252,7887,train,real disaster,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
disaster_03253,5842,test,not disaster,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
disaster_03251,6990,test,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03254,2568,test,not disaster,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03257,9307,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03256,5955,train,real disaster,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
disaster_03259,10334,train,real disaster,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03261,5826,train,real disaster,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
disaster_03258,1376,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03260,902,train,real disaster,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03255,7092,train,real disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03262,7169,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03264,3243,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03266,4562,train,real disaster,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_03267,7224,train,real disaster,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03265,8947,train,not disaster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
disaster_03263,6961,train,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03268,456,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03269,1136,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03270,10441,train,real disaster,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_03273,3635,train,real disaster,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
disaster_03272,4297,test,not disaster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03274,807,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03271,9192,train,real disaster,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
