id,source_id,split,label
ade_04793,train_8486,train,ade
ade_04794,train_1408,train,non_ade
ade_04795,train_1311,test,non_ade
ade_04796,train_4883,test,non_ade
ade_04797,test_2160,train,non_ade
ade_04798,train_15263,train,non_ade
ade_04799,train_10524,test,non_ade
ade_04800,train_16411,train,non_ade
ade_04801,train_14023,train,non_ade
ade_04802,train_16310,train,ade
ade_04803,train_1605,train,non_ade
ade_04804,train_3278,test,ade
ade_04805,train_2601,test,non_ade
ade_04806,train_3906,train,non_ade
ade_04807,train_17487,train,non_ade
ade_04808,test_4610,train,ade
ade_04809,train_8430,train,non_ade
ade_04810,test_4798,train,non_ade
ade_04811,train_1137,test,non_ade
ade_04812,test_4984,train,non_ade
ade_04813,train_1471,train,non_ade
ade_04814,train_9533,test,non_ade
ade_04815,train_10194,train,non_ade
ade_04816,train_9800,train,non_ade
ade_04817,train_10343,train,non_ade
ade_04818,train_8318,train,non_ade
ade_04819,test_1648,train,non_ade
ade_04820,train_10885,train,ade
ade_04821,train_10564,train,ade
ade_04822,train_12007,test,non_ade
ade_04823,train_15963,train,non_ade
ade_04824,train_1847,train,non_ade
ade_04825,train_8041,train,non_ade
ade_04826,train_13661,train,non_ade
ade_04827,train_3875,train,ade
ade_04828,train_14031,train,non_ade
ade_04829,train_17368,train,non_ade
ade_04830,train_5628,train,non_ade
ade_04831,test_1724,train,non_ade
ade_04832,test_3667,test,non_ade
ade_04833,train_7660,train,non_ade
ade_04834,train_1861,test,non_ade
ade_04835,train_2983,test,ade
ade_04836,train_5081,test,non_ade
ade_04837,train_16040,train,non_ade
ade_04838,train_6871,train,ade
ade_04839,train_14547,test,non_ade
ade_04840,train_8796,train,non_ade
ade_04841,test_1880,train,non_ade
ade_04842,train_1939,train,ade
ade_04843,test_799,train,non_ade
ade_04844,test_1519,train,non_ade
ade_04845,test_1563,train,non_ade
ade_04846,test_5116,train,non_ade
ade_04847,train_11137,train,non_ade
ade_04848,train_2265,train,non_ade
ade_04849,train_2527,train,ade
ade_04850,train_7303,train,ade
ade_04851,train_10474,train,non_ade
ade_04852,train_7454,train,non_ade
ade_04853,train_6537,train,ade
ade_04854,train_2955,test,ade
ade_04855,train_17268,test,non_ade
ade_04856,train_6783,train,ade
ade_04857,test_5029,train,non_ade
ade_04858,train_1788,train,non_ade
ade_04859,train_16267,test,non_ade
ade_04860,train_5508,train,non_ade
ade_04861,test_643,test,non_ade
ade_04862,test_743,test,non_ade
ade_04863,train_1779,train,non_ade
ade_04864,train_9148,test,non_ade
ade_04865,train_17259,train,non_ade
ade_04866,train_8936,test,ade
ade_04867,train_16564,train,non_ade
ade_04868,test_5731,test,non_ade
ade_04869,train_14501,train,non_ade
ade_04870,train_12874,train,non_ade
ade_04871,train_14388,train,non_ade
ade_04872,train_10665,train,non_ade
ade_04873,train_14460,train,non_ade
ade_04874,train_12778,train,non_ade
ade_04875,train_6574,train,non_ade
ade_04876,train_14045,train,non_ade
ade_04877,train_11631,test,non_ade
ade_04878,test_199,train,non_ade
ade_04879,train_10649,test,non_ade
ade_04880,test_5355,train,non_ade
ade_04881,train_1463,train,non_ade
ade_04882,train_3588,train,non_ade
ade_04883,train_10776,train,non_ade
ade_04884,train_17630,train,non_ade
ade_04885,train_10849,train,non_ade
ade_04886,train_17556,train,non_ade
ade_04887,train_3589,train,non_ade
ade_04888,train_1953,train,non_ade
ade_04889,train_6584,train,non_ade
ade_04890,test_271,train,non_ade
ade_04891,train_5132,train,non_ade
ade_04892,train_7138,train,non_ade
ade_04893,train_8141,train,non_ade
ade_04894,test_227,train,non_ade
ade_04895,train_2135,train,non_ade
ade_04896,train_8724,test,ade
ade_04897,train_1305,train,non_ade
ade_04898,train_13129,train,non_ade
ade_04899,train_6193,test,non_ade
ade_04900,train_1104,train,non_ade
ade_04901,train_1282,test,non_ade
ade_04902,train_252,train,non_ade
ade_04903,train_7382,test,non_ade
ade_04904,train_13195,train,non_ade
ade_04905,train_12177,test,non_ade
ade_04906,train_802,train,ade
ade_04907,train_4187,test,non_ade
ade_04908,train_8075,train,ade
ade_04909,train_12449,train,non_ade
ade_04910,train_9731,train,non_ade
ade_04911,test_4773,train,non_ade
ade_04912,train_11454,test,non_ade
ade_04913,train_13589,train,non_ade
ade_04914,test_11,train,non_ade
ade_04915,train_12293,test,ade
ade_04916,train_4929,test,non_ade
ade_04917,train_9056,train,ade
ade_04918,test_3268,train,non_ade
ade_04919,train_10415,test,ade
ade_04920,train_6944,train,non_ade
ade_04921,train_8272,train,non_ade
ade_04922,train_13678,train,non_ade
ade_04923,train_1740,train,non_ade
ade_04924,train_11541,train,non_ade
ade_04925,train_4824,test,ade
ade_04926,train_8185,train,non_ade
ade_04927,train_11463,train,non_ade
ade_04928,train_12759,train,non_ade
ade_04929,train_420,test,ade
ade_04930,train_8549,train,non_ade
ade_04931,train_13521,train,non_ade
ade_04932,train_8383,train,non_ade
ade_04933,train_2489,train,non_ade
ade_04934,train_1372,train,ade
ade_04935,train_2113,test,ade
ade_04936,train_5307,train,non_ade
ade_04937,train_12450,test,non_ade
ade_04938,train_5706,test,non_ade
ade_04939,train_15054,train,non_ade
ade_04940,train_14967,train,non_ade
ade_04941,train_4228,train,non_ade
ade_04942,train_1245,train,ade
ade_04943,train_12513,train,non_ade
ade_04944,train_9000,train,ade
ade_04945,train_15346,test,ade
ade_04946,train_6505,train,non_ade
ade_04947,test_850,test,non_ade
ade_04948,train_6177,train,non_ade
ade_04949,train_2649,test,non_ade
ade_04950,train_5202,test,non_ade
ade_04951,train_12480,train,non_ade
ade_04952,test_2668,train,non_ade
ade_04953,train_1807,train,non_ade
ade_04954,train_4164,train,ade
ade_04955,test_5465,train,non_ade
ade_04956,test_3512,train,non_ade
ade_04957,test_1545,train,non_ade
ade_04958,train_6161,train,non_ade
ade_04959,test_4070,test,non_ade
ade_04960,test_2044,train,non_ade
ade_04961,train_7546,train,non_ade
ade_04962,train_9295,test,non_ade
ade_04963,train_8379,train,ade
ade_04964,train_11971,train,ade
ade_04965,train_6656,test,non_ade
ade_04966,train_6207,test,non_ade
ade_04967,train_9688,train,ade
ade_04968,test_3880,train,non_ade
ade_04969,train_16713,train,non_ade
ade_04970,train_2365,test,ade
ade_04971,train_6575,train,ade
ade_04972,test_487,train,non_ade
ade_04973,train_5841,test,ade
ade_04974,train_7003,train,non_ade
ade_04975,test_946,train,non_ade
ade_04976,train_8231,train,non_ade
ade_04977,train_13830,train,ade
ade_04978,test_422,train,non_ade
ade_04979,train_3457,test,non_ade
ade_04980,test_5148,train,non_ade
ade_04981,train_7187,train,non_ade
ade_04982,test_4471,train,ade
ade_04983,train_8095,train,non_ade
ade_04984,train_1273,train,non_ade
ade_04985,test_3247,train,non_ade
ade_04986,train_6923,test,non_ade
ade_04987,train_2922,train,non_ade
ade_04988,train_15575,train,non_ade
ade_04989,train_2186,train,ade
ade_04990,test_1366,train,non_ade
ade_04991,test_1172,train,non_ade
ade_04992,train_14918,train,non_ade
ade_04993,test_607,train,non_ade
ade_04994,train_2431,train,non_ade
ade_04995,train_4337,train,ade
ade_04996,test_5251,train,non_ade
ade_04997,train_16718,train,non_ade
ade_04998,train_4258,train,non_ade
ade_04999,train_10983,train,non_ade
